MOIS,CLIENT_ID,web_taux,web_mls,vol_taux,vol_mls
30Nov2017 0:00:00,00000000041511,0,0,0,0
31Aug2018 0:00:00,00000000041525,1,0,39,0
31Aug2018 0:00:00,00000000041574,0,1,0,16
31Dec2017 0:00:00,00000000041619,1,0,20,0
30Jun2018 0:00:00,00000000041674,0,1,0,45
30Sep2018 0:00:00,00000000041796,0,0,0,0
31Jul2018 0:00:00,00000000041841,0,0,0,0
31Aug2018 0:00:00,00000000041914,0,1,0,32
30Sep2018 0:00:00,00000000041981,1,0,11,0
31Mar2018 0:00:00,00000000042102,1,0,44,0
28Feb2018 0:00:00,00000000042123,0,0,0,0
30Jun2018 0:00:00,00000000042166,0,1,0,33
31May2018 0:00:00,00000000042177,1,0,55,0
31Oct2018 0:00:00,00000000042183,1,1,50,27
30Apr2018 0:00:00,00000000042189,1,1,27,26
30Nov2017 0:00:00,00000000042289,1,1,26,19
31Dec2017 0:00:00,00000000042340,0,0,0,0
31Oct2017 0:00:00,00000000042354,0,1,0,39
30Apr2018 0:00:00,00000000042444,0,0,0,0
31Aug2018 0:00:00,00000000042580,0,0,0,0
31Jul2018 0:00:00,00000000042586,0,1,0,31
30Apr2018 0:00:00,00000000042600,0,1,0,17
31Dec2017 0:00:00,00000000042616,1,1,36,38
31Jul2018 0:00:00,00000000042630,0,0,0,0
31Dec2017 0:00:00,00000000042819,1,1,42,31
30Sep2018 0:00:00,00000000042862,0,0,0,0
30Sep2018 0:00:00,00000000042866,1,1,4,36
31Oct2017 0:00:00,00000000042939,0,0,0,0
31Dec2017 0:00:00,00000000042995,0,1,0,22
30Apr2018 0:00:00,00000000043127,0,1,0,33
31Dec2017 0:00:00,00000000043136,0,1,0,5
31Oct2017 0:00:00,00000000043153,1,1,34,3
30Apr2018 0:00:00,00000000043320,0,0,0,0
31Mar2018 0:00:00,00000000043409,0,1,0,20
31Dec2017 0:00:00,00000000043606,0,0,0,0
31Jul2018 0:00:00,00000000043748,0,1,0,3
31May2018 0:00:00,00000000043787,0,0,0,0
31Oct2017 0:00:00,00000000043788,0,0,0,0
30Apr2018 0:00:00,00000000043966,1,0,4,0
31Jul2018 0:00:00,00000000044008,1,0,4,0
31Jan2018 0:00:00,00000000044023,0,0,0,0
31Dec2017 0:00:00,00000000044048,0,1,0,3
28Feb2018 0:00:00,00000000044104,0,0,0,0
28Feb2018 0:00:00,00000000044164,0,0,0,0
28Feb2018 0:00:00,00000000044323,0,0,0,0
31Jan2018 0:00:00,00000000044543,1,1,23,31
31Oct2017 0:00:00,00000000044545,1,0,27,0
30Jun2018 0:00:00,00000000044617,1,1,4,19
31Oct2017 0:00:00,00000000044690,0,1,0,45
31Oct2018 0:00:00,00000000044891,0,0,0,0
28Feb2018 0:00:00,00000000044921,0,0,0,0
31Aug2018 0:00:00,00000000044968,0,1,0,45
30Jun2018 0:00:00,00000000044975,0,0,0,0
30Nov2017 0:00:00,00000000045072,1,1,15,38
30Sep2018 0:00:00,00000000045115,0,0,0,0
30Apr2018 0:00:00,00000000045161,1,1,23,25
28Feb2018 0:00:00,00000000045404,0,0,0,0
31Oct2017 0:00:00,00000000045465,0,0,0,0
31Oct2018 0:00:00,00000000045474,0,1,0,45
28Feb2018 0:00:00,00000000045538,0,0,0,0
30Jun2018 0:00:00,00000000045615,0,0,0,0
31Aug2018 0:00:00,00000000045680,0,0,0,0
31May2018 0:00:00,00000000045720,0,1,0,45
28Feb2018 0:00:00,00000000045873,0,0,0,0
31Oct2017 0:00:00,00000000045875,0,1,0,45
31Jan2018 0:00:00,00000000045882,0,0,0,0
30Apr2018 0:00:00,00000000045902,0,0,0,0
31Oct2017 0:00:00,00000000045985,0,0,0,0
31Jul2018 0:00:00,00000000046092,0,1,0,35
31Mar2018 0:00:00,00000000046189,1,0,28,0
30Nov2017 0:00:00,00000000046197,0,0,0,0
30Sep2018 0:00:00,00000000046235,0,1,0,45
31Oct2018 0:00:00,00000000046394,0,0,0,0
31Jan2018 0:00:00,00000000046416,0,0,0,0
30Apr2018 0:00:00,00000000046574,1,1,33,34
31May2018 0:00:00,00000000046679,0,0,0,0
31May2018 0:00:00,00000000046797,0,0,0,0
31Oct2017 0:00:00,00000000046804,0,0,0,0
30Sep2018 0:00:00,00000000046836,0,1,0,45
30Nov2017 0:00:00,00000000046978,1,0,12,0
28Feb2018 0:00:00,00000000047068,0,1,0,13
28Feb2018 0:00:00,00000000047096,1,1,21,18
31Oct2017 0:00:00,00000000047124,1,1,33,4
31Oct2018 0:00:00,00000000047167,1,0,4,0
31May2018 0:00:00,00000000047170,0,0,0,0
30Jun2018 0:00:00,00000000047171,0,1,0,31
31Oct2018 0:00:00,00000000047241,0,0,0,0
28Feb2018 0:00:00,00000000047243,1,0,43,0
31Jan2018 0:00:00,00000000047244,1,0,4,0
31Mar2018 0:00:00,00000000047290,0,0,0,0
31Oct2018 0:00:00,00000000047437,1,0,4,0
28Feb2018 0:00:00,00000000047463,1,0,39,0
28Feb2018 0:00:00,00000000047531,1,0,55,0
31May2018 0:00:00,00000000047581,0,0,0,0
30Jun2018 0:00:00,00000000047644,0,0,0,0
31Oct2017 0:00:00,00000000047696,0,0,0,0
28Feb2018 0:00:00,00000000047754,1,1,33,40
31Oct2018 0:00:00,00000000047897,0,0,0,0
31Oct2017 0:00:00,00000000047989,0,0,0,0
30Apr2018 0:00:00,00000000048055,0,0,0,0
31Dec2017 0:00:00,00000000048076,0,1,0,20
30Nov2017 0:00:00,00000000048212,0,0,0,0
30Nov2017 0:00:00,00000000048221,0,0,0,0
30Sep2018 0:00:00,00000000048229,0,0,0,0
30Apr2018 0:00:00,00000000048269,1,1,26,36
31Oct2018 0:00:00,00000000048357,1,1,28,45
31Aug2018 0:00:00,00000000048360,0,1,0,45
31Jan2018 0:00:00,00000000048449,1,0,4,0
30Nov2017 0:00:00,00000000048505,0,1,0,3
31Aug2018 0:00:00,00000000048524,0,1,0,28
31Oct2017 0:00:00,00000000048603,0,1,0,3
31Oct2018 0:00:00,00000000048608,1,1,55,11
30Jun2018 0:00:00,00000000048675,1,0,7,0
31Jan2018 0:00:00,00000000048708,0,0,0,0
31Mar2018 0:00:00,00000000048739,0,0,0,0
30Apr2018 0:00:00,00000000048751,0,1,0,45
31Oct2018 0:00:00,00000000048800,0,0,0,0
30Apr2018 0:00:00,00000000048837,0,1,0,3
31Jul2018 0:00:00,00000000048839,0,1,0,45
31Dec2017 0:00:00,00000000049171,0,1,0,45
31Oct2018 0:00:00,00000000049198,0,1,0,41
28Feb2018 0:00:00,00000000049407,0,1,0,14
31May2018 0:00:00,00000000049443,1,1,55,45
31Oct2018 0:00:00,00000000049459,0,0,0,0
31Oct2018 0:00:00,00000000049485,0,0,0,0
30Jun2018 0:00:00,00000000049490,1,0,31,0
31Aug2018 0:00:00,00000000049592,0,1,0,45
30Sep2018 0:00:00,00000000049643,0,1,0,45
31Jul2018 0:00:00,00000000049741,1,1,33,9
30Jun2018 0:00:00,00000000049764,1,1,41,45
31Aug2018 0:00:00,00000000049952,0,0,0,0
31Mar2018 0:00:00,00000000050157,0,1,0,12
31May2018 0:00:00,00000000050296,0,1,0,21
31Jan2018 0:00:00,00000000050350,0,0,0,0
30Apr2018 0:00:00,00000000050400,0,1,0,7
28Feb2018 0:00:00,00000000050480,0,0,0,0
31Mar2018 0:00:00,00000000050512,0,0,0,0
28Feb2018 0:00:00,00000000050560,0,1,0,43
30Nov2017 0:00:00,00000000050623,0,0,0,0
31Jan2018 0:00:00,00000000050689,0,0,0,0
30Sep2018 0:00:00,00000000050862,1,1,48,24
31Jul2018 0:00:00,00000000050909,0,0,0,0
31Jan2018 0:00:00,00000000050962,0,1,0,12
30Sep2018 0:00:00,00000000051148,0,0,0,0
28Feb2018 0:00:00,00000000051206,1,0,45,0
31Jul2018 0:00:00,00000000051297,0,1,0,15
31Dec2017 0:00:00,00000000051386,0,0,0,0
31Oct2017 0:00:00,00000000051512,1,0,53,0
31Aug2018 0:00:00,00000000051534,0,0,0,0
31Jul2018 0:00:00,00000000051559,0,0,0,0
31Dec2017 0:00:00,00000000051691,1,0,36,0
30Apr2018 0:00:00,00000000051700,0,1,0,45
31Mar2018 0:00:00,00000000051804,0,0,0,0
30Nov2017 0:00:00,00000000051960,0,0,0,0
31Oct2018 0:00:00,00000000051998,0,0,0,0
31May2018 0:00:00,00000000052011,0,0,0,0
31Jan2018 0:00:00,00000000052037,1,0,20,0
28Feb2018 0:00:00,00000000052039,0,1,0,45
31Jul2018 0:00:00,00000000052042,0,0,0,0
31Mar2018 0:00:00,00000000052052,1,0,42,0
30Apr2018 0:00:00,00000000052124,0,1,0,25
31Dec2017 0:00:00,00000000052160,0,1,0,31
30Jun2018 0:00:00,00000000052179,0,1,0,44
30Jun2018 0:00:00,00000000052225,1,1,38,45
31Aug2018 0:00:00,00000000052226,0,0,0,0
31Jan2018 0:00:00,00000000052313,1,1,29,34
30Apr2018 0:00:00,00000000052352,0,0,0,0
31Dec2017 0:00:00,00000000052434,1,1,33,35
31Jan2018 0:00:00,00000000052552,0,1,0,6
30Jun2018 0:00:00,00000000052604,0,0,0,0
30Nov2017 0:00:00,00000000052608,0,0,0,0
30Nov2017 0:00:00,00000000052727,0,0,0,0
31Aug2018 0:00:00,00000000052751,0,0,0,0
31May2018 0:00:00,00000000052767,1,0,47,0
31May2018 0:00:00,00000000052796,0,1,0,39
31Oct2018 0:00:00,00000000052802,0,1,0,20
31Mar2018 0:00:00,00000000052819,1,1,48,45
31Dec2017 0:00:00,00000000052820,0,0,0,0
31Oct2017 0:00:00,00000000052824,0,0,0,0
31Dec2017 0:00:00,00000000052830,0,0,0,0
31Jan2018 0:00:00,00000000052900,1,1,40,45
31Oct2017 0:00:00,00000000053075,1,1,22,45
31May2018 0:00:00,00000000053113,1,0,4,0
31Oct2018 0:00:00,00000000053133,1,0,20,0
28Feb2018 0:00:00,00000000053157,0,0,0,0
30Apr2018 0:00:00,00000000053284,1,0,9,0
30Jun2018 0:00:00,00000000053338,0,0,0,0
31May2018 0:00:00,00000000053389,1,0,55,0
31Jan2018 0:00:00,00000000053417,0,1,0,25
31Mar2018 0:00:00,00000000053426,0,0,0,0
30Apr2018 0:00:00,00000000053486,1,1,55,45
31Aug2018 0:00:00,00000000053617,1,1,13,30
30Jun2018 0:00:00,00000000053753,1,0,47,0
31Aug2018 0:00:00,00000000054070,1,0,35,0
28Feb2018 0:00:00,00000000054072,1,1,51,35
31Mar2018 0:00:00,00000000054137,0,1,0,45
30Nov2017 0:00:00,00000000054199,0,0,0,0
31Oct2018 0:00:00,00000000054491,0,0,0,0
30Nov2017 0:00:00,00000000054663,1,1,32,37
28Feb2018 0:00:00,00000000054746,0,1,0,44
28Feb2018 0:00:00,00000000054768,0,0,0,0
31Mar2018 0:00:00,00000000054778,0,1,0,21
30Apr2018 0:00:00,00000000054830,0,1,0,28
31May2018 0:00:00,00000000055012,0,1,0,12
30Nov2017 0:00:00,00000000055098,1,0,6,0
30Jun2018 0:00:00,00000000055144,0,0,0,0
31Aug2018 0:00:00,00000000055237,0,0,0,0
31Dec2017 0:00:00,00000000055482,1,0,34,0
31Oct2018 0:00:00,00000000055579,0,0,0,0
31Oct2018 0:00:00,00000000055659,0,0,0,0
31Jan2018 0:00:00,00000000055660,0,1,0,45
28Feb2018 0:00:00,00000000055706,0,1,0,45
30Jun2018 0:00:00,00000000055756,0,1,0,39
28Feb2018 0:00:00,00000000055757,1,0,46,0
31Dec2017 0:00:00,00000000055761,1,0,55,0
30Sep2018 0:00:00,00000000055794,0,0,0,0
31Aug2018 0:00:00,00000000055834,1,0,11,0
31Oct2018 0:00:00,00000000055835,0,0,0,0
30Jun2018 0:00:00,00000000055870,1,0,21,0
31Dec2017 0:00:00,00000000055919,1,0,21,0
30Apr2018 0:00:00,00000000055926,0,0,0,0
30Jun2018 0:00:00,00000000055978,0,0,0,0
30Sep2018 0:00:00,00000000056066,0,0,0,0
30Sep2018 0:00:00,00000000056127,0,1,0,36
31Oct2017 0:00:00,00000000056206,0,0,0,0
31Dec2017 0:00:00,00000000056289,0,1,0,42
31Oct2017 0:00:00,00000000056339,0,0,0,0
31Mar2018 0:00:00,00000000056374,0,0,0,0
30Apr2018 0:00:00,00000000056644,0,0,0,0
31Aug2018 0:00:00,00000000056645,0,1,0,45
31Oct2018 0:00:00,00000000056753,0,0,0,0
30Apr2018 0:00:00,00000000056854,0,1,0,11
31Jan2018 0:00:00,00000000056904,0,0,0,0
31Aug2018 0:00:00,00000000056935,0,1,0,3
28Feb2018 0:00:00,00000000056965,0,1,0,25
30Sep2018 0:00:00,00000000057002,0,0,0,0
28Feb2018 0:00:00,00000000057083,0,0,0,0
31May2018 0:00:00,00000000057166,0,0,0,0
28Feb2018 0:00:00,00000000057174,1,1,55,13
31Mar2018 0:00:00,00000000057236,0,0,0,0
30Nov2017 0:00:00,00000000057250,0,1,0,17
31Jan2018 0:00:00,00000000057268,0,0,0,0
31Jan2018 0:00:00,00000000057315,0,0,0,0
30Sep2018 0:00:00,00000000057355,1,0,44,0
31Mar2018 0:00:00,00000000057368,1,0,4,0
31Oct2017 0:00:00,00000000057446,0,1,0,45
30Nov2017 0:00:00,00000000057464,0,0,0,0
28Feb2018 0:00:00,00000000057604,0,0,0,0
31Aug2018 0:00:00,00000000057705,0,0,0,0
31Jul2018 0:00:00,00000000057710,0,1,0,8
31Jan2018 0:00:00,00000000057737,0,1,0,31
31Oct2017 0:00:00,00000000057791,0,1,0,38
31Oct2017 0:00:00,00000000057804,0,1,0,20
31May2018 0:00:00,00000000057830,1,0,38,0
28Feb2018 0:00:00,00000000057917,0,0,0,0
31Mar2018 0:00:00,00000000057927,0,0,0,0
31Mar2018 0:00:00,00000000057930,0,0,0,0
30Jun2018 0:00:00,00000000057941,0,0,0,0
30Jun2018 0:00:00,00000000057944,1,0,9,0
30Sep2018 0:00:00,00000000057982,0,1,0,12
31Aug2018 0:00:00,00000000057992,0,1,0,21
30Sep2018 0:00:00,00000000058001,0,0,0,0
31Jul2018 0:00:00,00000000058043,0,0,0,0
31Jul2018 0:00:00,00000000058067,1,0,4,0
30Apr2018 0:00:00,00000000058145,0,0,0,0
28Feb2018 0:00:00,00000000058210,0,1,0,3
30Nov2017 0:00:00,00000000058290,0,0,0,0
31Oct2018 0:00:00,00000000058308,0,1,0,25
30Nov2017 0:00:00,00000000058403,0,0,0,0
30Jun2018 0:00:00,00000000058444,1,1,9,23
31Oct2018 0:00:00,00000000058470,0,1,0,16
31Oct2018 0:00:00,00000000058568,0,1,0,23
30Sep2018 0:00:00,00000000058774,1,1,4,45
30Apr2018 0:00:00,00000000058814,0,0,0,0
31Jan2018 0:00:00,00000000058907,1,0,4,0
30Nov2017 0:00:00,00000000058911,0,0,0,0
31Dec2017 0:00:00,00000000058967,1,0,27,0
31Mar2018 0:00:00,00000000059029,0,0,0,0
28Feb2018 0:00:00,00000000059030,0,1,0,3
30Jun2018 0:00:00,00000000059043,0,0,0,0
31Oct2018 0:00:00,00000000059185,0,0,0,0
28Feb2018 0:00:00,00000000059247,0,1,0,45
28Feb2018 0:00:00,00000000059281,0,0,0,0
30Nov2017 0:00:00,00000000059468,0,0,0,0
31Jul2018 0:00:00,00000000059515,0,0,0,0
31Aug2018 0:00:00,00000000059522,1,1,5,45
28Feb2018 0:00:00,00000000059694,0,0,0,0
31Jul2018 0:00:00,00000000059726,0,1,0,42
31Aug2018 0:00:00,00000000059758,0,1,0,45
31May2018 0:00:00,00000000059787,0,0,0,0
31Oct2017 0:00:00,00000000059799,0,0,0,0
30Nov2017 0:00:00,00000000059806,0,0,0,0
31Aug2018 0:00:00,00000000059837,0,1,0,45
31Jul2018 0:00:00,00000000059911,0,0,0,0
31Dec2017 0:00:00,00000000059946,0,0,0,0
31Oct2017 0:00:00,00000000059961,0,0,0,0
31Aug2018 0:00:00,00000000060017,0,0,0,0
31Jan2018 0:00:00,00000000060032,0,1,0,14
28Feb2018 0:00:00,00000000060063,0,0,0,0
28Feb2018 0:00:00,00000000060112,1,1,32,25
30Jun2018 0:00:00,00000000060119,0,0,0,0
30Apr2018 0:00:00,00000000060268,0,1,0,19
30Apr2018 0:00:00,00000000060299,0,0,0,0
30Jun2018 0:00:00,00000000060367,0,1,0,13
28Feb2018 0:00:00,00000000060580,0,0,0,0
31Jul2018 0:00:00,00000000060591,0,0,0,0
31Oct2018 0:00:00,00000000060717,1,1,55,34
31May2018 0:00:00,00000000060732,0,0,0,0
30Sep2018 0:00:00,00000000060771,0,0,0,0
30Apr2018 0:00:00,00000000060811,1,0,52,0
31Jan2018 0:00:00,00000000060840,0,0,0,0
31Oct2017 0:00:00,00000000060866,1,0,38,0
31Jan2018 0:00:00,00000000061019,0,0,0,0
28Feb2018 0:00:00,00000000061023,0,1,0,26
30Sep2018 0:00:00,00000000061168,0,0,0,0
31Oct2018 0:00:00,00000000061390,0,1,0,37
31May2018 0:00:00,00000000061665,0,1,0,28
31May2018 0:00:00,00000000061714,1,0,35,0
31Aug2018 0:00:00,00000000061864,0,0,0,0
31Aug2018 0:00:00,00000000061918,0,0,0,0
31Mar2018 0:00:00,00000000061947,0,0,0,0
30Nov2017 0:00:00,00000000061950,0,1,0,12
31Oct2018 0:00:00,00000000061976,0,1,0,31
30Jun2018 0:00:00,00000000062036,0,1,0,33
30Apr2018 0:00:00,00000000062103,0,1,0,35
28Feb2018 0:00:00,00000000062241,0,0,0,0
28Feb2018 0:00:00,00000000062253,0,0,0,0
30Sep2018 0:00:00,00000000062267,0,0,0,0
31Jan2018 0:00:00,00000000062271,1,1,4,14
28Feb2018 0:00:00,00000000062483,1,0,15,0
28Feb2018 0:00:00,00000000062504,0,1,0,29
31Aug2018 0:00:00,00000000062563,0,0,0,0
31Dec2017 0:00:00,00000000062649,0,0,0,0
31May2018 0:00:00,00000000062683,0,1,0,15
31Oct2017 0:00:00,00000000062696,1,1,18,16
31Jul2018 0:00:00,00000000062711,1,0,20,0
30Jun2018 0:00:00,00000000062815,0,0,0,0
31Oct2018 0:00:00,00000000062935,1,0,4,0
31Aug2018 0:00:00,00000000062963,1,0,6,0
31Mar2018 0:00:00,00000000062994,0,1,0,36
31Jul2018 0:00:00,00000000063007,1,1,52,3
31Jul2018 0:00:00,00000000063028,0,1,0,18
28Feb2018 0:00:00,00000000063039,0,1,0,3
28Feb2018 0:00:00,00000000063178,0,1,0,45
31Dec2017 0:00:00,00000000063242,0,0,0,0
28Feb2018 0:00:00,00000000063346,1,1,4,31
31Aug2018 0:00:00,00000000063388,0,0,0,0
30Jun2018 0:00:00,00000000063617,0,1,0,13
30Jun2018 0:00:00,00000000063662,0,0,0,0
28Feb2018 0:00:00,00000000063843,0,0,0,0
31Oct2018 0:00:00,00000000063858,1,0,19,0
28Feb2018 0:00:00,00000000063863,0,0,0,0
31May2018 0:00:00,00000000063882,0,0,0,0
28Feb2018 0:00:00,00000000064182,0,0,0,0
30Sep2018 0:00:00,00000000064363,0,1,0,31
30Sep2018 0:00:00,00000000064396,0,0,0,0
31Jan2018 0:00:00,00000000064491,0,0,0,0
31Dec2017 0:00:00,00000000064503,0,0,0,0
31Aug2018 0:00:00,00000000064529,0,0,0,0
30Sep2018 0:00:00,00000000064568,0,1,0,44
31Oct2018 0:00:00,00000000064571,0,0,0,0
31Oct2018 0:00:00,00000000064613,0,0,0,0
31Jan2018 0:00:00,00000000064742,0,0,0,0
31Oct2017 0:00:00,00000000064822,0,0,0,0
30Nov2017 0:00:00,00000000064933,0,1,0,45
30Sep2018 0:00:00,00000000064939,1,0,16,0
30Nov2017 0:00:00,00000000065005,1,1,7,7
31Oct2017 0:00:00,00000000065058,0,0,0,0
31Oct2017 0:00:00,00000000065065,0,0,0,0
31May2018 0:00:00,00000000065091,0,0,0,0
31Aug2018 0:00:00,00000000065109,0,0,0,0
31Jul2018 0:00:00,00000000065167,0,1,0,15
31Dec2017 0:00:00,00000000065286,0,0,0,0
28Feb2018 0:00:00,00000000065299,0,1,0,33
31Dec2017 0:00:00,00000000065379,0,0,0,0
31Oct2018 0:00:00,00000000065401,0,0,0,0
31Jan2018 0:00:00,00000000065467,0,1,0,45
30Jun2018 0:00:00,00000000065486,0,0,0,0
31May2018 0:00:00,00000000065516,0,0,0,0
30Apr2018 0:00:00,00000000065534,0,0,0,0
31Jan2018 0:00:00,00000000065587,0,0,0,0
31Dec2017 0:00:00,00000000065634,0,0,0,0
31Aug2018 0:00:00,00000000065656,0,1,0,43
30Sep2018 0:00:00,00000000065665,1,1,46,32
31Aug2018 0:00:00,00000000065667,0,1,0,21
30Nov2017 0:00:00,00000000065774,1,1,55,36
30Jun2018 0:00:00,00000000065785,0,1,0,28
31Jul2018 0:00:00,00000000065794,0,0,0,0
31Jan2018 0:00:00,00000000065913,0,1,0,45
31Mar2018 0:00:00,00000000066011,0,1,0,20
28Feb2018 0:00:00,00000000066025,0,0,0,0
31Aug2018 0:00:00,00000000066059,0,0,0,0
30Nov2017 0:00:00,00000000066184,0,1,0,45
30Sep2018 0:00:00,00000000066293,0,1,0,31
30Nov2017 0:00:00,00000000066310,1,0,5,0
30Jun2018 0:00:00,00000000066355,0,0,0,0
31Aug2018 0:00:00,00000000066403,1,1,32,17
30Jun2018 0:00:00,00000000066477,1,0,17,0
30Nov2017 0:00:00,00000000066607,0,0,0,0
30Nov2017 0:00:00,00000000066609,0,1,0,41
31Oct2018 0:00:00,00000000066677,0,1,0,5
31Oct2018 0:00:00,00000000066689,0,1,0,45
30Apr2018 0:00:00,00000000066778,0,1,0,23
28Feb2018 0:00:00,00000000066933,0,1,0,10
31Mar2018 0:00:00,00000000066978,1,0,18,0
31Dec2017 0:00:00,00000000067320,0,1,0,22
31Oct2017 0:00:00,00000000067473,0,0,0,0
31Oct2017 0:00:00,00000000067530,0,0,0,0
31Mar2018 0:00:00,00000000067536,0,0,0,0
31Dec2017 0:00:00,00000000067575,0,0,0,0
30Apr2018 0:00:00,00000000067627,1,0,4,0
31Jan2018 0:00:00,00000000067801,0,1,0,40
31Jan2018 0:00:00,00000000067843,0,1,0,38
30Sep2018 0:00:00,00000000067970,0,0,0,0
28Feb2018 0:00:00,00000000067981,0,0,0,0
30Nov2017 0:00:00,00000000067983,0,1,0,25
31Dec2017 0:00:00,00000000068068,0,1,0,45
30Nov2017 0:00:00,00000000068154,1,1,55,45
31Aug2018 0:00:00,00000000068203,0,0,0,0
31Oct2018 0:00:00,00000000068211,0,1,0,3
31Oct2017 0:00:00,00000000068212,0,0,0,0
31May2018 0:00:00,00000000068253,0,0,0,0
31Aug2018 0:00:00,00000000068268,0,1,0,43
31Oct2018 0:00:00,00000000068284,1,0,30,0
31Aug2018 0:00:00,00000000068286,0,0,0,0
31May2018 0:00:00,00000000068361,1,0,4,0
30Sep2018 0:00:00,00000000068447,0,0,0,0
31Jul2018 0:00:00,00000000068457,0,0,0,0
30Sep2018 0:00:00,00000000068462,1,1,4,19
31May2018 0:00:00,00000000068507,1,0,43,0
31Oct2017 0:00:00,00000000068614,0,1,0,16
30Sep2018 0:00:00,00000000068668,0,0,0,0
31Oct2017 0:00:00,00000000068707,0,0,0,0
31Aug2018 0:00:00,00000000068708,0,0,0,0
31Oct2017 0:00:00,00000000068781,0,0,0,0
28Feb2018 0:00:00,00000000068837,0,0,0,0
31May2018 0:00:00,00000000068849,0,0,0,0
31Jan2018 0:00:00,00000000068925,1,0,37,0
31Oct2017 0:00:00,00000000068939,1,0,55,0
31May2018 0:00:00,00000000069079,0,0,0,0
31Mar2018 0:00:00,00000000069168,0,0,0,0
30Apr2018 0:00:00,00000000069228,0,0,0,0
31Jul2018 0:00:00,00000000069350,1,0,40,0
31Aug2018 0:00:00,00000000069372,0,1,0,45
30Sep2018 0:00:00,00000000069375,0,0,0,0
30Jun2018 0:00:00,00000000069376,0,0,0,0
31Dec2017 0:00:00,00000000069431,1,0,18,0
31Aug2018 0:00:00,00000000069436,1,1,45,37
30Sep2018 0:00:00,00000000069497,0,0,0,0
30Jun2018 0:00:00,00000000069517,0,1,0,13
30Jun2018 0:00:00,00000000069527,0,1,0,34
31Mar2018 0:00:00,00000000069533,0,0,0,0
30Apr2018 0:00:00,00000000069540,1,0,12,0
30Nov2017 0:00:00,00000000069624,1,1,37,45
31Aug2018 0:00:00,00000000069630,0,1,0,17
30Sep2018 0:00:00,00000000069727,0,0,0,0
30Nov2017 0:00:00,00000000069827,0,0,0,0
30Jun2018 0:00:00,00000000070018,0,1,0,13
31Mar2018 0:00:00,00000000070144,0,0,0,0
31May2018 0:00:00,00000000070205,0,0,0,0
31Aug2018 0:00:00,00000000070322,0,0,0,0
31Oct2018 0:00:00,00000000070423,0,0,0,0
30Jun2018 0:00:00,00000000070434,0,0,0,0
28Feb2018 0:00:00,00000000070483,0,1,0,36
31Mar2018 0:00:00,00000000070629,1,1,6,37
31Jan2018 0:00:00,00000000070804,0,0,0,0
31Jul2018 0:00:00,00000000070941,0,1,0,3
31May2018 0:00:00,00000000071140,0,0,0,0
31Oct2018 0:00:00,00000000071189,0,0,0,0
30Sep2018 0:00:00,00000000071273,0,0,0,0
31Dec2017 0:00:00,00000000071357,0,1,0,27
30Nov2017 0:00:00,00000000071376,0,0,0,0
31Oct2017 0:00:00,00000000071390,0,0,0,0
30Jun2018 0:00:00,00000000071392,0,0,0,0
28Feb2018 0:00:00,00000000071442,0,0,0,0
31May2018 0:00:00,00000000071470,0,0,0,0
30Sep2018 0:00:00,00000000071482,1,1,8,44
31Jul2018 0:00:00,00000000071527,0,1,0,20
28Feb2018 0:00:00,00000000071556,0,0,0,0
31Jan2018 0:00:00,00000000071558,1,0,38,0
30Apr2018 0:00:00,00000000071566,0,0,0,0
30Jun2018 0:00:00,00000000071627,1,0,4,0
30Apr2018 0:00:00,00000000071760,1,0,30,0
28Feb2018 0:00:00,00000000071762,0,0,0,0
31May2018 0:00:00,00000000071919,0,0,0,0
31Oct2017 0:00:00,00000000071956,0,0,0,0
30Apr2018 0:00:00,00000000071961,0,1,0,3
30Nov2017 0:00:00,00000000072016,1,0,23,0
31Oct2017 0:00:00,00000000072018,0,1,0,45
30Jun2018 0:00:00,00000000072069,0,0,0,0
31Jan2018 0:00:00,00000000072131,1,0,4,0
31Aug2018 0:00:00,00000000072175,0,0,0,0
31Oct2017 0:00:00,00000000072255,0,0,0,0
31Dec2017 0:00:00,00000000072292,0,1,0,20
31Mar2018 0:00:00,00000000072302,0,0,0,0
31Aug2018 0:00:00,00000000072369,0,0,0,0
31Oct2018 0:00:00,00000000072685,1,1,28,38
31Oct2018 0:00:00,00000000072755,1,1,24,3
31Jul2018 0:00:00,00000000072778,1,0,26,0
30Jun2018 0:00:00,00000000073085,1,1,24,37
31Aug2018 0:00:00,00000000073108,1,0,9,0
28Feb2018 0:00:00,00000000073111,0,0,0,0
30Apr2018 0:00:00,00000000074100,0,1,0,19
31May2018 0:00:00,00000000074509,1,0,29,0
30Jun2018 0:00:00,00000000074560,0,0,0,0
30Jun2018 0:00:00,00000000074593,1,0,22,0
30Jun2018 0:00:00,00000000074786,0,1,0,3
30Jun2018 0:00:00,00000000074906,1,1,9,20
31Jul2018 0:00:00,00000000075023,0,0,0,0
30Sep2018 0:00:00,00000000075024,1,0,32,0
30Sep2018 0:00:00,00000000075252,0,0,0,0
31Jul2018 0:00:00,00000000075287,0,0,0,0
30Sep2018 0:00:00,00000000075502,0,0,0,0
30Sep2018 0:00:00,00000000075665,1,0,28,0
31Dec2017 0:00:00,00000000075755,0,1,0,45
30Jun2018 0:00:00,00000000075909,0,1,0,45
28Feb2018 0:00:00,00000000076197,0,0,0,0
30Apr2018 0:00:00,00000000076198,0,0,0,0
30Nov2017 0:00:00,00000000076207,0,1,0,18
